Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,D/N,cLI,Streak,Boxscore,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10,Opp_Month,Opp_DayofWeek,Opp_Rank,Opp_cLI,Opp_Streak,Opp_Boxscore,Opp_Run_Diff,Opp_Avg_R_MA3,Opp_Avg_Ra_MA3,Opp_RunDiff_MA3,Opp_Avg_R_MA5,Opp_Avg_Ra_MA5,Opp_RunDiff_MA5,Opp_Avg_R_MA10,Opp_Avg_Ra_MA10,Opp_RunDiff_MA10
5,3,PIT,1,COL,0,1.0,10.0,21-16,1.0,1,1.18,-1,https://www.baseball-reference.com/boxes/PIT/PIT202305090.shtml,-9.0,1.333,6.667,-5.333,1.2,6.4,-5.2,2.8,5.5,-2.7,5,3,5.0,0.58,1,https://www.baseball-reference.com/boxes/PIT/PIT202305090.shtml,9.0,7.667,3.0,4.667,5.6,2.4,3.2,6.3,3.6,2.7
5,4,PIT,1,COL,0,3.0,4.0,21-17,1.0,0,1.21,-2,https://www.baseball-reference.com/boxes/PIT/PIT202305100.shtml,-1.0,2.0,4.667,-2.667,1.8,6.4,-4.6,1.5,5.8,-4.3,5,4,5.0,0.62,2,https://www.baseball-reference.com/boxes/PIT/PIT202305100.shtml,1.0,4.667,2.0,2.667,6.4,2.8,3.6,6.3,2.8,3.5
5,6,PIT,0,BAL,0,3.0,6.0,21-18,2.0,1,1.18,-3,https://www.baseball-reference.com/boxes/BAL/BAL202305120.shtml,-3.0,2.333,6.667,-4.333,2.0,6.0,-4.0,1.6,5.7,-4.1,5,6,2.0,1.04,3,https://www.baseball-reference.com/boxes/BAL/BAL202305120.shtml,3.0,4.0,2.0,2.0,2.8,2.4,0.4,5.1,4.4,0.7
5,0,PIT,0,BAL,0,0.0,2.0,21-19,2.0,1,1.15,-4,https://www.baseball-reference.com/boxes/BAL/BAL202305130.shtml,-2.0,2.0,4.0,-2.0,1.8,4.4,-2.6,1.5,5.5,-4.0,5,0,2.0,1.05,4,https://www.baseball-reference.com/boxes/BAL/BAL202305130.shtml,2.0,3.333,1.333,2.0,2.8,1.8,1.0,4.2,3.7,0.5
5,1,PIT,0,BAL,1,4.0,0.0,22-19,2.0,0,1.12,1,https://www.baseball-reference.com/boxes/BAL/BAL202305140.shtml,4.0,2.333,2.667,-0.333,2.2,4.4,-2.2,1.8,4.7,-2.9,5,1,2.0,1.09,-1,https://www.baseball-reference.com/boxes/BAL/BAL202305140.shtml,-4.0,2.667,2.333,0.333,2.8,2.0,0.8,4.2,3.5,0.7
5,3,PIT,0,DET,0,0.0,4.0,22-20,2.0,1,1.12,-1,https://www.baseball-reference.com/boxes/DET/DET202305160.shtml,-4.0,1.333,2.0,-0.667,2.0,3.2,-1.2,1.6,4.8,-3.2,5,3,2.0,0.78,2,https://www.baseball-reference.com/boxes/DET/DET202305160.shtml,4.0,3.0,2.667,0.333,3.2,3.4,-0.2,3.9,4.2,-0.3
5,4,PIT,0,DET,1,8.0,0.0,23-20,2.0,0,1.11,1,https://www.baseball-reference.com/boxes/DET/DET202305170.shtml,8.0,4.0,1.333,2.667,3.0,2.4,0.6,2.4,4.4,-2.0,5,4,2.0,0.82,-1,https://www.baseball-reference.com/boxes/DET/DET202305170.shtml,-8.0,3.0,3.667,-0.667,2.2,5.0,-2.8,3.4,4.6,-1.2
5,6,PIT,1,ARI,1,13.0,3.0,24-20,1.0,1,1.18,2,https://www.baseball-reference.com/boxes/PIT/PIT202305190.shtml,10.0,7.0,2.333,4.667,5.0,1.8,3.2,3.5,3.9,-0.4,5,6,2.0,1.28,-1,https://www.baseball-reference.com/boxes/PIT/PIT202305190.shtml,-10.0,5.333,8.333,-3.0,4.6,5.6,-1.0,4.5,5.2,-0.7
5,0,PIT,1,ARI,0,3.0,4.0,24-21,1.0,0,1.29,-1,https://www.baseball-reference.com/boxes/PIT/PIT202305200.shtml,-1.0,8.0,2.333,5.667,5.6,2.2,3.4,3.7,3.3,0.4,5,0,2.0,1.24,1,https://www.baseball-reference.com/boxes/PIT/PIT202305200.shtml,1.0,4.0,6.333,-2.333,5.0,6.0,-1.0,4.7,4.9,-0.2
5,1,PIT,1,ARI,0,3.0,8.0,24-22,2.0,0,1.3,-2,https://www.baseball-reference.com/boxes/PIT/PIT202305210.shtml,-5.0,6.333,5.0,1.333,5.4,3.8,1.6,3.8,4.1,-0.3,5,1,2.0,1.32,2,https://www.baseball-reference.com/boxes/PIT/PIT202305210.shtml,5.0,5.0,6.333,-1.333,5.6,6.2,-0.6,5.1,4.7,0.4
5,2,PIT,1,TEX,1,6.0,4.0,25-22,1.0,1,1.11,1,https://www.baseball-reference.com/boxes/PIT/PIT202305220.shtml,2.0,4.0,5.333,-1.333,6.6,3.8,2.8,4.3,3.5,0.8,5,2,1.0,1.22,-1,https://www.baseball-reference.com/boxes/PIT/PIT202305220.shtml,-2.0,9.333,4.667,4.667,8.0,4.4,3.6,7.0,5.0,2.0
5,3,PIT,1,TEX,0,1.0,6.0,25-23,2.0,1,1.18,-1,https://www.baseball-reference.com/boxes/PIT/PIT202305230.shtml,-5.0,3.333,6.0,-2.667,5.2,5.0,0.2,4.1,3.7,0.4,5,3,1.0,1.26,1,https://www.baseball-reference.com/boxes/PIT/PIT202305230.shtml,5.0,7.667,3.333,4.333,8.2,3.4,4.8,6.9,4.2,2.7
5,4,PIT,1,TEX,0,2.0,3.0,25-24,2.0,0,1.12,-2,https://www.baseball-reference.com/boxes/PIT/PIT202305240.shtml,-1.0,3.0,4.333,-1.333,3.0,5.0,-2.0,4.0,3.4,0.6,5,4,1.0,1.28,2,https://www.baseball-reference.com/boxes/PIT/PIT202305240.shtml,1.0,4.333,3.0,1.333,7.4,3.4,4.0,6.7,4.4,2.3
5,6,PIT,0,SEA,1,11.0,6.0,26-24,2.0,1,1.13,1,https://www.baseball-reference.com/boxes/SEA/SEA202305260.shtml,5.0,4.667,5.0,-0.333,4.6,5.4,-0.8,5.1,3.8,1.3,5,6,4.0,0.9,-1,https://www.baseball-reference.com/boxes/SEA/SEA202305260.shtml,-5.0,5.0,4.667,0.333,5.8,3.6,2.2,4.7,5.1,-0.4
5,0,PIT,0,SEA,0,0.0,5.0,26-25,2.0,0,1.12,-1,https://www.baseball-reference.com/boxes/SEA/SEA202305270.shtml,-5.0,4.333,4.667,-0.333,4.0,4.8,-0.8,4.7,4.3,0.4,5,0,4.0,0.79,1,https://www.baseball-reference.com/boxes/SEA/SEA202305270.shtml,5.0,4.667,4.333,0.333,4.6,3.2,1.4,4.8,4.2,0.6
5,1,PIT,0,SEA,0,3.0,6.0,26-26,2.0,0,1.15,-2,https://www.baseball-reference.com/boxes/SEA/SEA202305280.shtml,-3.0,4.667,5.667,-1.0,3.4,5.2,-1.8,5.0,4.5,0.5,5,1,3.0,0.86,2,https://www.baseball-reference.com/boxes/SEA/SEA202305280.shtml,3.0,5.667,4.667,1.0,5.2,3.4,1.8,5.1,3.3,1.8
5,2,PIT,0,SFG,0,4.0,14.0,26-27,2.0,0,1.14,-3,https://www.baseball-reference.com/boxes/SFN/SFN202305290.shtml,-10.0,2.333,8.333,-6.0,4.0,6.8,-2.8,4.6,5.9,-1.3,5,2,3.0,1.08,1,https://www.baseball-reference.com/boxes/SFN/SFN202305290.shtml,10.0,7.333,4.0,3.333,8.4,2.6,5.8,5.8,3.0,2.8
5,3,PIT,0,SFG,1,2.0,1.0,27-27,2.0,1,1.07,1,https://www.baseball-reference.com/boxes/SFN/SFN202305300.shtml,1.0,3.0,7.0,-4.0,4.0,6.4,-2.4,3.5,5.7,-2.2,5,3,3.0,1.1,-1,https://www.baseball-reference.com/boxes/SFN/SFN202305300.shtml,-1.0,6.667,4.333,2.333,7.6,3.0,4.6,5.9,3.1,2.8
5,4,PIT,0,SFG,1,9.0,4.0,28-27,2.0,0,1.14,2,https://www.baseball-reference.com/boxes/SFN/SFN202305310.shtml,5.0,5.0,6.333,-1.333,3.6,6.0,-2.4,4.1,5.7,-1.6,5,4,3.0,1.01,-2,https://www.baseball-reference.com/boxes/SFN/SFN202305310.shtml,-5.0,6.333,5.0,1.333,5.4,4.6,0.8,5.6,3.5,2.1
6,6,PIT,1,STL,1,7.0,5.0,29-27,2.0,1,1.21,3,https://www.baseball-reference.com/boxes/PIT/PIT202306020.shtml,2.0,6.0,3.333,2.667,5.0,6.0,-1.0,4.5,5.4,-0.9,6,6,5.0,0.67,-1,https://www.baseball-reference.com/boxes/PIT/PIT202306020.shtml,-2.0,2.333,5.0,-2.667,2.4,4.0,-1.6,3.3,4.6,-1.3
6,0,PIT,1,STL,1,4.0,3.0,30-27,2.0,0,1.24,4,https://www.baseball-reference.com/boxes/PIT/PIT202306030.shtml,1.0,6.667,4.0,2.667,5.2,5.4,-0.2,4.3,5.3,-1.0,6,0,5.0,0.64,-2,https://www.baseball-reference.com/boxes/PIT/PIT202306030.shtml,-1.0,3.333,4.0,-0.667,2.6,4.6,-2.0,3.1,4.4,-1.3
6,1,PIT,1,STL,1,2.0,1.0,31-27,2.0,0,1.27,5,https://www.baseball-reference.com/boxes/PIT/PIT202306040.shtml,1.0,4.333,3.0,1.333,4.8,2.8,2.0,4.4,4.8,-0.4,6,1,5.0,0.54,-3,https://www.baseball-reference.com/boxes/PIT/PIT202306040.shtml,-1.0,3.0,4.333,-1.333,2.2,4.2,-2.0,2.4,4.1,-1.7
6,2,PIT,1,OAK,1,5.0,4.0,32-27,1.0,1,1.2,6,https://www.baseball-reference.com/boxes/PIT/PIT202306050.shtml,1.0,3.667,2.667,1.0,5.4,3.4,2.0,4.7,4.9,-0.2,6,2,5.0,0.0,-5,https://www.baseball-reference.com/boxes/PIT/PIT202306050.shtml,-1.0,3.333,8.0,-4.667,2.4,6.4,-4.0,2.7,5.6,-2.9
6,3,PIT,1,OAK,0,2.0,11.0,32-28,2.0,1,1.23,-1,https://www.baseball-reference.com/boxes/PIT/PIT202306060.shtml,-9.0,3.0,5.333,-2.333,4.0,4.8,-0.8,3.8,5.4,-1.6,6,3,5.0,0.0,1,https://www.baseball-reference.com/boxes/PIT/PIT202306060.shtml,9.0,6.667,4.667,2.0,4.2,6.0,-1.8,3.6,5.3,-1.7
6,4,PIT,1,OAK,0,5.0,9.0,32-29,2.0,0,1.17,-2,https://www.baseball-reference.com/boxes/PIT/PIT202306070.shtml,-4.0,4.0,8.0,-4.0,3.6,5.6,-2.0,4.3,5.8,-1.5,6,4,5.0,0.0,2,https://www.baseball-reference.com/boxes/PIT/PIT202306070.shtml,4.0,8.0,4.0,4.0,6.0,6.2,-0.2,4.2,5.2,-1.0
6,6,PIT,1,NYM,1,14.0,7.0,33-29,1.0,1,1.24,1,https://www.baseball-reference.com/boxes/PIT/PIT202306090.shtml,7.0,7.0,9.0,-2.0,5.6,6.4,-0.8,5.4,5.9,-0.5,6,6,4.0,0.84,-7,https://www.baseball-reference.com/boxes/PIT/PIT202306090.shtml,-7.0,7.333,11.333,-4.0,6.0,9.2,-3.2,4.1,5.4,-1.3
6,0,PIT,1,NYM,0,1.0,5.0,33-30,1.0,0,1.28,-1,https://www.baseball-reference.com/boxes/PIT/PIT202306100.shtml,-4.0,6.667,7.0,-0.333,5.4,7.2,-1.8,5.1,5.0,0.1,6,0,4.0,0.79,1,https://www.baseball-reference.com/boxes/PIT/PIT202306100.shtml,4.0,7.333,9.333,-2.0,6.2,8.2,-2.0,4.4,5.5,-1.1
6,1,PIT,1,NYM,1,2.0,1.0,34-30,1.0,0,1.21,1,https://www.baseball-reference.com/boxes/PIT/PIT202306110.shtml,1.0,5.667,4.333,1.333,4.8,6.6,-1.8,5.1,5.0,0.1,6,1,4.0,0.85,-1,https://www.baseball-reference.com/boxes/PIT/PIT202306110.shtml,-1.0,4.333,5.667,-1.333,5.6,7.4,-1.8,4.1,5.6,-1.5
6,3,PIT,0,CHC,0,3.0,11.0,34-31,1.0,1,1.3,-1,https://www.baseball-reference.com/boxes/CHN/CHN202306130.shtml,-8.0,2.0,5.667,-3.667,5.0,6.6,-1.6,4.5,5.7,-1.2,6,3,4.0,0.54,1,https://www.baseball-reference.com/boxes/CHN/CHN202306130.shtml,8.0,6.0,5.333,0.667,4.4,4.2,0.2,3.5,4.6,-1.1
6,4,PIT,0,CHC,0,6.0,10.0,34-32,1.0,1,1.3,-2,https://www.baseball-reference.com/boxes/CHN/CHN202306140.shtml,-4.0,3.667,7.333,-3.667,5.2,6.8,-1.6,4.4,6.2,-1.8,6,4,4.0,0.6,2,https://www.baseball-reference.com/boxes/CHN/CHN202306140.shtml,4.0,8.0,7.333,0.667,6.2,4.8,1.4,4.5,4.6,-0.1
6,5,PIT,0,CHC,0,2.0,7.0,34-33,1.0,1,1.21,-3,https://www.baseball-reference.com/boxes/CHN/CHN202306150.shtml,-5.0,3.667,9.333,-5.667,2.8,6.8,-4.0,4.2,6.6,-2.4,6,5,4.0,0.67,3,https://www.baseball-reference.com/boxes/CHN/CHN202306150.shtml,5.0,9.333,3.667,5.667,7.0,4.8,2.2,4.5,4.7,-0.2
6,6,PIT,0,MIL,0,4.0,5.0,34-34,2.0,1,1.28,-4,https://www.baseball-reference.com/boxes/MIL/MIL202306160.shtml,-1.0,4.0,7.333,-3.333,3.4,6.8,-3.4,4.4,7.0,-2.6,6,6,1.0,1.19,1,https://www.baseball-reference.com/boxes/MIL/MIL202306160.shtml,1.0,4.0,5.0,-1.0,3.8,5.0,-1.2,3.8,4.3,-0.5
6,0,PIT,0,MIL,0,0.0,5.0,34-35,3.0,0,1.2,-5,https://www.baseball-reference.com/boxes/MIL/MIL202306170.shtml,-5.0,2.0,5.667,-3.667,3.0,7.6,-4.6,3.9,7.1,-3.2,6,0,1.0,1.2,2,https://www.baseball-reference.com/boxes/MIL/MIL202306170.shtml,5.0,4.0,2.667,1.333,4.6,4.6,0.0,4.3,4.1,0.2
6,1,PIT,0,MIL,0,2.0,5.0,34-36,3.0,0,1.07,-6,https://www.baseball-reference.com/boxes/MIL/MIL202306180.shtml,-3.0,2.0,5.0,-3.0,2.8,6.4,-3.6,3.9,6.5,-2.6,6,1,1.0,1.24,3,https://www.baseball-reference.com/boxes/MIL/MIL202306180.shtml,3.0,5.0,2.0,3.0,4.4,3.4,1.0,4.4,4.0,0.4
6,2,PIT,1,CHC,0,0.0,8.0,34-37,3.0,1,0.89,-7,https://www.baseball-reference.com/boxes/PIT/PIT202306190.shtml,-8.0,0.667,6.0,-5.333,1.6,6.0,-4.4,3.4,6.4,-3.0,6,2,4.0,0.67,1,https://www.baseball-reference.com/boxes/PIT/PIT202306190.shtml,8.0,4.667,2.667,2.0,6.2,2.6,3.6,6.2,3.7,2.5
6,3,PIT,1,CHC,0,0.0,4.0,34-38,4.0,1,0.84,-8,https://www.baseball-reference.com/boxes/PIT/PIT202306200.shtml,-4.0,0.667,5.667,-5.0,1.2,5.4,-4.2,2.0,6.1,-4.1,6,3,4.0,0.54,1,https://www.baseball-reference.com/boxes/CHN/CHN202306130.shtml,8.0,6.0,5.333,0.667,4.4,4.2,0.2,3.5,4.6,-1.1
6,4,PIT,1,CHC,0,3.0,8.0,34-39,4.0,0,0.73,-9,https://www.baseball-reference.com/boxes/PIT/PIT202306210.shtml,-5.0,1.0,6.667,-5.667,1.0,6.0,-5.0,2.2,6.4,-4.2,6,4,4.0,0.6,2,https://www.baseball-reference.com/boxes/CHN/CHN202306140.shtml,4.0,8.0,7.333,0.667,6.2,4.8,1.4,4.5,4.6,-0.1
6,5,PIT,0,MIA,0,4.0,6.0,34-40,4.0,1,0.63,-10,https://www.baseball-reference.com/boxes/MIA/MIA202306220.shtml,-2.0,2.333,6.0,-3.667,1.8,6.2,-4.4,2.4,6.9,-4.5,6,5,2.0,1.19,1,https://www.baseball-reference.com/boxes/MIA/MIA202306220.shtml,2.0,3.0,4.0,-1.0,4.8,2.8,2.0,4.3,3.9,0.4
6,6,PIT,0,MIA,1,3.0,1.0,35-40,4.0,1,0.56,1,https://www.baseball-reference.com/boxes/MIA/MIA202306230.shtml,2.0,3.333,5.0,-1.667,2.0,5.4,-3.4,2.4,5.9,-3.5,6,6,2.0,1.19,-1,https://www.baseball-reference.com/boxes/MIA/MIA202306230.shtml,-2.0,3.333,4.333,-1.0,4.2,3.0,1.2,4.3,3.4,0.9
6,0,PIT,0,MIA,0,3.0,4.0,35-41,4.0,0,0.62,-1,https://www.baseball-reference.com/boxes/MIA/MIA202306240.shtml,-1.0,3.333,3.667,-0.333,2.6,4.6,-2.0,2.1,5.3,-3.2,6,0,2.0,1.2,1,https://www.baseball-reference.com/boxes/MIA/MIA202306240.shtml,1.0,3.667,3.333,0.333,2.8,3.6,-0.8,4.4,2.8,1.6
6,1,PIT,0,MIA,0,0.0,2.0,35-42,4.0,0,0.57,-2,https://www.baseball-reference.com/boxes/MIA/MIA202306250.shtml,-2.0,2.0,2.333,-0.333,2.6,4.2,-1.6,1.9,4.8,-2.9,6,1,2.0,1.15,2,https://www.baseball-reference.com/boxes/MIA/MIA202306250.shtml,2.0,2.333,2.0,0.333,3.2,3.2,0.0,4.2,2.7,1.5
6,3,PIT,1,SDP,1,9.0,4.0,36-42,4.0,1,0.45,1,https://www.baseball-reference.com/boxes/PIT/PIT202306270.shtml,5.0,4.0,3.333,0.667,3.8,3.4,0.4,2.4,4.7,-2.3,6,3,4.0,0.51,-3,https://www.baseball-reference.com/boxes/PIT/PIT202306270.shtml,-5.0,2.333,6.333,-4.0,6.0,4.4,1.6,4.6,4.1,0.5
6,4,PIT,1,SDP,1,7.0,1.0,37-42,4.0,1,0.49,2,https://www.baseball-reference.com/boxes/PIT/PIT202306280.shtml,6.0,5.333,2.333,3.0,4.4,2.4,2.0,3.1,4.3,-1.2,6,4,4.0,0.44,-4,https://www.baseball-reference.com/boxes/PIT/PIT202306280.shtml,-6.0,2.667,8.0,-5.333,4.2,5.8,-1.6,4.5,4.8,-0.3
6,5,PIT,1,SDP,1,5.0,4.0,38-42,3.0,0,0.53,3,https://www.baseball-reference.com/boxes/PIT/PIT202306290.shtml,1.0,7.0,3.0,4.0,4.8,3.0,1.8,3.4,4.2,-0.8,6,5,4.0,0.4,-5,https://www.baseball-reference.com/boxes/PIT/PIT202306290.shtml,-1.0,3.0,7.0,-4.0,2.4,6.2,-3.8,4.4,4.9,-0.5
6,6,PIT,1,MIL,1,8.0,7.0,39-42,3.0,1,0.71,4,https://www.baseball-reference.com/boxes/PIT/PIT202306300.shtml,1.0,6.667,4.0,2.667,5.8,3.6,2.2,4.2,4.1,0.1,6,6,1.0,1.19,1,https://www.baseball-reference.com/boxes/MIL/MIL202306160.shtml,1.0,4.0,5.0,-1.0,3.8,5.0,-1.2,3.8,4.3,-0.5
7,0,PIT,1,MIL,0,8.0,11.0,39-43,3.0,0,0.73,-1,https://www.baseball-reference.com/boxes/PIT/PIT202307010.shtml,-3.0,7.0,7.333,-0.333,7.4,5.4,2.0,5.0,4.8,0.2,7,0,1.0,1.22,1,https://www.baseball-reference.com/boxes/PIT/PIT202307010.shtml,3.0,7.0,6.0,1.0,5.6,5.4,0.2,4.5,4.2,0.3
7,1,PIT,1,MIL,0,3.0,6.0,39-44,3.0,0,0.66,-2,https://www.baseball-reference.com/boxes/PIT/PIT202307020.shtml,-3.0,6.333,8.0,-1.667,6.2,5.8,0.4,5.0,4.6,0.4,7,1,1.0,1.26,2,https://www.baseball-reference.com/boxes/PIT/PIT202307020.shtml,3.0,8.0,6.333,1.667,6.4,4.6,1.8,5.0,4.0,1.0
7,2,PIT,0,LAD,0,2.0,5.0,39-45,3.0,1,0.56,-3,https://www.baseball-reference.com/boxes/LAN/LAN202307030.shtml,-3.0,4.333,7.333,-3.0,5.2,6.6,-1.4,4.8,4.5,0.3,7,2,2.0,1.3,1,https://www.baseball-reference.com/boxes/LAN/LAN202307030.shtml,3.0,3.333,5.667,-2.333,6.6,4.6,2.0,6.2,4.7,1.5
7,3,PIT,0,LAD,1,9.0,7.0,40-45,3.0,1,0.46,1,https://www.baseball-reference.com/boxes/LAN/LAN202307040.shtml,2.0,4.667,6.0,-1.333,6.0,7.2,-1.2,5.4,5.1,0.3,7,3,2.0,1.37,-1,https://www.baseball-reference.com/boxes/LAN/LAN202307040.shtml,-2.0,4.333,6.667,-2.333,5.2,5.8,-0.6,6.6,5.4,1.2
7,4,PIT,0,LAD,0,4.0,6.0,40-46,4.0,1,0.55,-1,https://www.baseball-reference.com/boxes/LAN/LAN202307050.shtml,-2.0,5.0,6.0,-1.0,5.2,7.0,-1.8,5.5,5.3,0.2,7,4,2.0,1.37,1,https://www.baseball-reference.com/boxes/LAN/LAN202307050.shtml,2.0,6.0,5.0,1.0,4.6,6.0,-1.4,6.4,5.1,1.3
7,5,PIT,0,LAD,0,2.0,5.0,40-47,4.0,1,0.42,-2,https://www.baseball-reference.com/boxes/LAN/LAN202307060.shtml,-3.0,5.0,6.0,-1.0,4.0,5.8,-1.8,5.7,5.6,0.1,7,5,2.0,1.44,2,https://www.baseball-reference.com/boxes/LAN/LAN202307060.shtml,3.0,6.0,5.0,1.0,4.8,5.2,-0.4,6.4,4.7,1.7
7,6,PIT,0,ARI,0,3.0,7.0,40-48,4.0,1,0.34,-3,https://www.baseball-reference.com/boxes/ARI/ARI202307070.shtml,-4.0,3.0,6.0,-3.0,4.0,6.0,-2.0,5.1,5.9,-0.8,7,6,1.0,1.47,1,https://www.baseball-reference.com/boxes/ARI/ARI202307070.shtml,4.0,2.667,4.667,-2.0,3.0,5.4,-2.4,3.5,4.3,-0.8
7,0,PIT,0,ARI,0,2.0,3.0,40-49,4.0,0,0.29,-4,https://www.baseball-reference.com/boxes/ARI/ARI202307080.shtml,-1.0,2.333,5.0,-2.667,4.0,5.6,-1.6,4.6,6.1,-1.5,7,0,1.0,1.47,2,https://www.baseball-reference.com/boxes/ARI/ARI202307080.shtml,1.0,3.333,4.667,-1.333,3.2,4.8,-1.6,3.0,4.1,-1.1
7,1,PIT,0,ARI,1,4.0,2.0,41-49,4.0,0,0.24,1,https://www.baseball-reference.com/boxes/ARI/ARI202307090.shtml,2.0,3.0,4.0,-1.0,3.0,4.6,-1.6,4.5,5.9,-1.4,7,1,1.0,1.42,-1,https://www.baseball-reference.com/boxes/ARI/ARI202307090.shtml,-2.0,4.0,3.0,1.0,2.6,4.0,-1.4,3.0,4.2,-1.2
7,6,PIT,1,SFG,0,4.0,6.0,41-50,4.0,1,0.28,-1,https://www.baseball-reference.com/boxes/PIT/PIT202307140.shtml,-2.0,3.333,3.667,-0.333,3.0,4.6,-1.6,4.1,5.8,-1.7,7,6,3.0,1.32,3,https://www.baseball-reference.com/boxes/PIT/PIT202307140.shtml,2.0,4.0,2.333,1.667,3.2,2.4,0.8,3.1,4.0,-0.9
7,0,PIT,1,SFG,0,1.0,3.0,41-51,4.0,1,0.22,-2,https://www.baseball-reference.com/boxes/PIT/PIT202307150.shtml,-2.0,3.0,3.667,-0.667,2.8,4.2,-1.4,3.4,5.0,-1.6,7,0,3.0,1.35,4,https://www.baseball-reference.com/boxes/PIT/PIT202307150.shtml,2.0,3.333,1.667,1.667,3.4,2.6,0.8,2.9,3.7,-0.8
7,1,PIT,1,SFG,0,4.0,8.0,41-52,4.0,0,0.16,-3,https://www.baseball-reference.com/boxes/PIT/PIT202307160.shtml,-4.0,3.0,5.667,-2.667,3.0,4.4,-1.4,3.5,5.2,-1.7,7,1,2.0,1.39,5,https://www.baseball-reference.com/boxes/PIT/PIT202307160.shtml,4.0,5.667,3.0,2.667,4.6,2.4,2.2,3.6,3.7,-0.1
7,2,PIT,1,CLE,0,0.0,11.0,41-53,4.0,1,0.14,-4,https://www.baseball-reference.com/boxes/PIT/PIT202307170.shtml,-11.0,1.667,7.333,-5.667,2.6,6.0,-3.4,3.3,5.8,-2.5,7,2,2.0,0.77,1,https://www.baseball-reference.com/boxes/PIT/PIT202307170.shtml,11.0,5.333,2.667,2.667,4.2,4.8,-0.6,4.7,4.4,0.3
7,3,PIT,1,CLE,0,1.0,10.0,41-54,5.0,1,0.1,-5,https://www.baseball-reference.com/boxes/PIT/PIT202307180.shtml,-9.0,1.667,9.667,-8.0,2.0,7.6,-5.6,2.5,6.1,-3.6,7,3,2.0,0.86,2,https://www.baseball-reference.com/boxes/PIT/PIT202307180.shtml,9.0,8.667,2.333,6.333,6.0,4.2,1.8,5.1,4.0,1.1
7,4,PIT,1,CLE,1,7.0,5.0,42-54,5.0,0,0.09,1,https://www.baseball-reference.com/boxes/PIT/PIT202307190.shtml,2.0,2.667,8.667,-6.0,2.6,7.4,-4.8,2.8,6.0,-3.2,7,4,2.0,0.9,-1,https://www.baseball-reference.com/boxes/PIT/PIT202307190.shtml,-2.0,8.667,2.667,6.0,6.2,3.2,3.0,5.5,3.9,1.6
7,6,PIT,0,LAA,0,5.0,8.0,42-55,5.0,1,0.09,-1,https://www.baseball-reference.com/boxes/ANA/ANA202307210.shtml,-3.0,4.333,7.667,-3.333,3.4,8.4,-5.0,3.1,6.3,-3.2,7,6,3.0,0.72,4,https://www.baseball-reference.com/boxes/ANA/ANA202307210.shtml,3.0,6.667,3.0,3.667,6.4,4.2,2.2,6.2,6.6,-0.4
7,0,PIT,0,LAA,1,3.0,0.0,43-55,5.0,1,0.07,1,https://www.baseball-reference.com/boxes/ANA/ANA202307220.shtml,3.0,5.0,4.333,0.667,3.2,6.8,-3.6,3.1,5.6,-2.5,7,0,4.0,0.75,-1,https://www.baseball-reference.com/boxes/ANA/ANA202307220.shtml,-3.0,5.0,3.667,1.333,4.8,3.0,1.8,5.9,6.4,-0.5
7,1,PIT,0,LAA,0,5.0,7.0,43-56,5.0,0,0.09,-1,https://www.baseball-reference.com/boxes/ANA/ANA202307230.shtml,-2.0,4.333,5.0,-0.667,4.2,6.0,-1.8,3.4,6.0,-2.6,7,1,3.0,0.69,1,https://www.baseball-reference.com/boxes/ANA/ANA202307230.shtml,2.0,5.0,4.333,0.667,5.4,3.4,2.0,6.2,5.8,0.4
7,2,PIT,0,SDP,1,8.0,4.0,44-56,5.0,1,0.07,1,https://www.baseball-reference.com/boxes/SDN/SDN202307240.shtml,4.0,5.333,3.667,1.667,5.6,4.8,0.8,3.8,6.2,-2.4,7,2,4.0,0.46,-2,https://www.baseball-reference.com/boxes/SDN/SDN202307240.shtml,-4.0,6.333,4.667,1.667,4.8,4.4,0.4,4.9,4.5,0.4
7,3,PIT,0,SDP,0,1.0,5.0,44-57,5.0,1,0.11,-1,https://www.baseball-reference.com/boxes/SDN/SDN202307250.shtml,-4.0,4.667,5.333,-0.667,4.4,4.8,-0.4,3.5,6.1,-2.6,7,3,4.0,0.42,1,https://www.baseball-reference.com/boxes/SDN/SDN202307250.shtml,4.0,3.333,4.0,-0.667,5.8,3.8,2.0,5.0,4.0,1.0
7,4,PIT,0,SDP,1,3.0,2.0,45-57,5.0,0,0.07,1,https://www.baseball-reference.com/boxes/SDN/SDN202307260.shtml,1.0,4.0,3.667,0.333,4.0,3.6,0.4,3.7,6.0,-2.3,7,4,4.0,0.45,-1,https://www.baseball-reference.com/boxes/SDN/SDN202307260.shtml,-1.0,3.667,4.0,-0.333,5.2,3.6,1.6,4.8,3.4,1.4
7,6,PIT,1,PHI,0,1.0,2.0,45-58,4.0,1,0.09,-1,https://www.baseball-reference.com/boxes/PIT/PIT202307280.shtml,-1.0,1.667,3.0,-1.333,3.6,4.0,-0.4,3.4,5.4,-2.0,7,6,2.0,1.1,3,https://www.baseball-reference.com/boxes/PIT/PIT202307280.shtml,1.0,4.0,2.667,1.333,4.4,3.2,1.2,3.4,3.5,-0.1
